id_curriculo_componente;id_curriculo;id_componente_curricular;semestre_oferta;tipo_vinculo_componente;nivel_ensino;id_componente;tipo_componente;codigo;nivel;nome;unidade_responsavel;ch_teorico;ch_pratico;ch_estagio;ch_total;ch_dedicada_docente;ch_ead;cr_max_ead;permite_horario_flexivel;qtd_unidades;procedimentos_avaliacao;equivalencia;pre_requisito;co_requisito;ementa;bibliografia;objetivos;conteudo;competencias_habilidades;referencias;ano_programa;periodo_programa;modalidade;curso_componente;relacao_BES;relacao_BCC;relacao_BTI_L;relacao_BIA
51024681;510230607;2037025;0;OPTATIVO;GRADUAÇÃO;2037025;DISCIPLINA;BSI2401;G;GESTÃO DA INFORMAÇÃO E DOS SISTEMAS DE INFORMAÇÃO;CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS;60;0;0;60;0;0;20;false;3;;( DCT2401 ) ;;;Os conceitos de dado, informação e conhecimento. A Tecnologia da Informação como diferencial estra-tégico nas organizações. Planejamento, implementação e avaliação de estratégias na área de Sistemas de informação. O alinhamento estratégico entre Tecnologia da Informação e negócios. O planejamento es-tratégico de sistemas de informação.;;Reconhecer, criar e explorar um recurso de informação, usar tecnologias de informação emergentes para a gestão eficaz do recurso informação, discutir o impacto das tecnologias nas áreas de provisão, suporte e gestão de informação e discutir e usar métodos e técnicas para gerir o recurso informação;"Unidade I - Sistemas de Informação.

1. Introdução. 
1.1 O contexto atual e os desafios da empresa digital 
1.2 Conceitos básicos: dado, informação e conhecimento
2. Sistemas de Informação 
2.1  Introdução ao conceito de sistemas de informação&#8232;
2.2 Sistemas de Informação para operações, ERP, CRM&#8232;
2.2 Sistemas de Informação para Apoio à Decisão Gerencial (SIG, SAD, EIS, BI).

II- Unidade- Gestão da Informação

3. Gestão da Informação
3.1 Fatores que afetam a gestão da informação: estratégia e cultura de informação 
3.2.Processo de gestão da informação&#8232;
3.1.2 Determinação dos requisitos e exigências de informação&#8232;
3.1.3 Coleta, organização e tratamento da informação&#8232;
3.1.4 Distribuição da informação

III-Unidade: Uso da informação e Alinhamento estratégico.

4.Uso da informação
4.1 Gestão do Conhecimento 
4.2 Processos de conversão do conhecimento 
4.3 Tecnologias para a Gestão do Conhecimento
5. Alinhamento estratégico entre negócios, TI e informação 



";Espera-se que o aluno ao final da disciplina, tenha conhecimento dos instrumentos, técnicas e processos que possibilitem o gerenciamento das organizações pela integração das informações envolvidas na formulação e implementação de estratégias, bem como do processo de tomada de decisões.;;2013;1;Presencial;;naodefinido;naodefinido;naodefinido;naodefinido
51024666;510230607;2037022;5;OBRIGATÓRIO;GRADUAÇÃO;2037022;DISCIPLINA;BSI2101;G;SISTEMAS OPERACIONAIS;CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS;30;30;0;60;0;0;20;false;3;;( DCT2101 ) ;( ( BSI1105 ) ) ;;O histórico, o conceito e os tipos de sistemas operacionais. A estrutura de sistemas operacionais. Gerenciamento de memória. Memória virtual. Conceito de processo. Gerência de processador: escalonamento de processos, monoprocessamento e multiprocessamento. Concorrência e sincronização de processos. Alocação de recursos e deadlocks. Gerenciamento de arquivos. Gerenciamento de dispositivos de entrada/saída.;;"Fornecer ao aluno uma visão detalhada dos principais mecanismos e componentes
 de um sistema operacional moderno, apresentando seus conceitos teóricos e práticos, com a utilização dos principais sistemas operacionais da atualidade.";"	Introdução
	Multiprogramação
	Programação Concorrente
	Gerenciamento de Processos
	Gerenciamento de Memória
	Sistemas de Arquivos
	Gerenciamento de Dispositivos
	Segurança
	Virtualização
	Estudos de casos: Linux, Windows, Sistemas Embarcados
	Projeto de Sistemas Operacionais
";Ao completar este componente, o aluno terá conhecimento sobre o histórico e os principais conceitos de um sistema operacional moderno, conhecerá os principais sistemas operacionais da atualidade e suas tendências, bem como conhecerá as principais questões relacionadas so projeto de sistemas operacionais. ;;2010;2;Presencial;;naodefinido;naodefinido;naodefinido;naodefinido
171836122;171836029;78732;4;OBRIGATÓRIO;GRADUAÇÃO;78732;DISCIPLINA;DCA3404;G;ARQUITETURA DE COMPUTADORES;DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO;0;15;0;60;0;0;20;true;3;;DCA0104 OU IMD0121 OU DIM0127 ;( ECT3201 OU ECT2303 ) E ( DCA3301 OU DCA0212 OU ELE2715 ) ;;Fundamentos de arquitetura e organização de computadores. Conjunto de Instruções da arquitetura. Estrutura e funcionamento da CPU: caminho de dados e unidade de controle. Paralelismo em nível de instrução. Hierarquia de memórias no computador. Sistemas de Entrada/saída e interconexão do sistema. Paralelismo em nível de processador. Processadores gráficos.;;Objetivos;"Fundamentos de arquitetura e organização de computadores. Conjunto de Instruções da arquitetura. Estrutura e funcionamento da CPU: caminho de dados e unidade de controle. Paralelismo em nível de instrução. Hierarquia de memórias no computador. 
";;;2024;2;Presencial;;naodefinido;naodefinido;naodefinido;naodefinido
134044490;134044403;59732;0;OPTATIVO;GRADUAÇÃO;59732;MÓDULO;IMD0102;G;TÓPICOS ESPECIAIS EM TECNOLOGIA DA INFORMAÇÃO III;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;false;3;;;;;Variável, de acordo com o tópico escolhido.;;A definir;A definir;;;2021;2;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;optativa;naodefinido
171836046;171836029;69632;0;OPTATIVO;GRADUAÇÃO;69632;MÓDULO;ECT2608;G;METODOLOGIA DA PESQUISA PARA O TRABALHO DE CONCLUSÃO DE CURSO EM CIÊNCIAS E TECNOLOGIA;ESCOLA DE CIÊNCIAS E TECNOLOGIA;30;0;0;30;0;0;20;true;2;;;;;Atividades, teóricas e práticas, com conteúdos e esclarecimentos pertinentes à elaboração do Trabalho de Conclusão do Curso - TCC., incluindo as normas da ABNT, direcionadas para as áreas de Ciências Exatas e Engenharias.;;Atividades, teóricas e práticas, com conteúdos e esclarecimentos pertinentes à elaboração do Trabalho de Conclusão do Curso - TCC., incluindo as normas da ABNT, direcionadas para as áreas de Ciências Exatas e Engenharias.;Atividades, teóricas e práticas, com conteúdos e esclarecimentos pertinentes à elaboração do Trabalho de Conclusão do Curso - TCC., incluindo as normas da ABNT, direcionadas para as áreas de Ciências Exatas e Engenharias.;;;2024;2;Presencial;;naodefinido;naodefinido;naodefinido;naodefinido
133795019;133795010;62382;0;OPTATIVO;GRADUAÇÃO;62382;MÓDULO;DBQ0048;G;FUNDAMENTOS DE BIOQUÍMICA E BIOLOGIA MOLECULAR;DEPARTAMENTO DE BIOQUÍMICA;75;15;0;90;0;0;20;true;3;;;;;Água, pH, tampões. A célula. Proteínas: Estrutura e Função. Enzimas. Carboidratos: Estrutura e Função. Lipídeos e Membranas Biológicas. Nucleotídeos e ácidos nucléicos. Princípios de Bioenergética e Introdução ao Metabolismo. Respiração Aeróbica (Via glicolítica e Fermentação) e anaeróbica (Ciclo do ácido cítrico e Fosforilação oxidativa). Fotossíntese. Metabolismo de Lipídeos. Metabolismo dos Aminoácidos. Princípios de Regulação Hormonal. Metabolismo do DNA. Metabolismo do RNA. Metabolismo das Proteínas. Regulação da Expressão Gênica. Métodos de Biologia Molecular. Tecnologias do DNA recombinante.;;"- Construir uma formação em conceitos e fundamentos básicos de Bioquímica e Metabolismo, assim com das técnicas de biologia molecular e da biotecnologia, que habilitem os profissionais de TI a analisar dados biológicos de tecnologias de larga-escala e a trabalhar com simulações computacionais de biomoléculas e de sistemas biológicos.
- Trabalhar as informações básicas com os atuais bancos de dados e ferramentas disponíveis, para análise e interpretação de dados biológicos de dados biológicos.
";"A água e os sistemas biológicos:
Soluções-tampão e tampões biológicos.
A Célula e Divisão Celular.
Introdução a Biomoléculas:
Aminoácidos e Proteínas.
Funções e Níveis Estruturais.
Bancos de dados de informação e estrutura proteicas.
Manipulação computacional de estruturas proteicas.
Arquivos pdb.
Carboidratos.
Estrutura e Função.
Bancos de dados de estruturas de carboidratos.
Simulações computacionais de Interações entre Carboidratos-Proteínas.
Lipídeos.
Estrutura e Função
Bancos de dados de estrutura lipídica.
Nucleotídeos e Ácidos Nucléicos
Estrutura e Interações.
Simulações estruturais.
Introdução ao Metabolismo
Bancos de dados de Vias Metabólicas
Produção de Energia nos seres vivos
Respiração Anaeróbica e Aeróbica.
Oxidações Biológicas.
Fotossíntese.
Vias de Informação
Replicação, Transcrição e Biossíntese de Proteínas
Regulação da Expressão Gênica
Mecanismos de Sinalização Biológica
Fundamentos das Técnicas de Biologia Molecular
PCR, Sequenciamento de Ácidos Nucléicos, Clonagem, Edição de genes, etc.";;;2024;2;Presencial;;naodefinido;naodefinido;optativa;naodefinido
133804550;133804382;66482;0;OPTATIVO;GRADUAÇÃO;66482;MÓDULO;IMD0605;G;SEMINÁRIOS EM BIOINFORMÁTICA;INSTITUTO METROPOLE DIGITAL;30;0;0;30;0;0;20;true;2;;;;;Seminários em bioinformática. Genômica. Proteômica. Filogenia. Biologia de Sistemas. Modelagem de Sistemas Biológicos. Neurociência computacional. Big Data.  ;;O objeto principal é abordar temas de Bioinformática (desenvolvimento, aplicações e análises).  No sentido de viabilizar intercâmbios de conhecimentos, relações e diálogos com ênfase em todos os aspectos relacionados com a análise da estrutura e função de genomas.;Seminários em bioinformática. Genômica. Proteômica. Filogenia. Biologia de Sistemas. Modelagem de Sistemas Biológicos. Neurociência computacional. Big Data.;;;2024;2;Presencial;;naodefinido;naodefinido;optativa;naodefinido
133804455;133804382;61104;0;OPTATIVO;GRADUAÇÃO;61104;MÓDULO;IMD0232;G;TÓPICOS ESPECIAIS EM SISTEMAS EMBARCADOS C;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;;;;A definir.;;;;;;;;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;optativa;naodefinido
134044471;134044403;2054953;0;OPTATIVO;GRADUAÇÃO;2054953;DISCIPLINA;DIM0537;G;TÓPICOS ESPECIAIS EM ENGENHARIA DE SOFTWARE VII;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;60;0;0;60;0;0;20;true;3;;;;;"Este componente cobre temas de Engenharia de Software não
contemplados em outros componentes curriculares, podendo variar a cada
oferta de turma. A área de Engenharia de Software é extremamente
dinâmica e requer que, além de um conjunto fixo de componentes
obrigatórios e optativos com ementa pré-definida, se tenha a flexibilidade
de oferecer ao aluno exposição a temas inovadores e de tendências atuais
que, mais tarde, após algum amadurecimento, podem vir a ser
introduzidos como componentes optativos. Para permitir que o aluno
participe de turmas de diferentes temas, no mesmo ou em diferentes
semestres, é necessário termos um conjunto de códigos para que temas
diferentes sejam oferecidos com códigos diferentes pela coordenação do
curso de forma rotativa ao longo do tempo. Este é o sétimo componente
de 60 horas-aula desta sequência.
";;Este programa será cadastrado em breve pela coordenação do curso;Este programa será cadastrado em breve pela coordenação do curso;;;2024;2;Presencial;;optativaES;optativa;optativa;naodefinido
165191105;165191073;76388;0;OPTATIVO;GRADUAÇÃO;76388;MÓDULO;DIM0169;G;META-HEURÍSTICAS;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;0;0;0;60;0;0;20;true;3;;IMD1105 ;( DIM0117 ) ;;"Introdução ao estudo de heurísticas e meta-heurísticas. Algoritmos gulosos e aproximativos. Vizinhanças e busca local. Busca em Vizinhança Variável. Busca Tabu. Simulated Annealing. GRASP. Path relinking. Meta-heurísticas evolucionárias. Swarm Intelligence. Outras técnicas meta-heurísticas. Hiper-heurísticas. Meta-heurísticas Híbridas. Aplicações a problemas de otimização NP-difíceis. Metodologias para experimentos computacionais em meta-heurísticas.
";;;;;;;;Presencial;;naodefinido;optativa;naodefinido;naodefinido
136481387;136481372;66350;0;OPTATIVO;GRADUAÇÃO;66350;DISCIPLINA;TAD0064;G;REDES DE ALTA VELOCIDADE;ESCOLA AGRÍCOLA DE JUNDIAÍ;30;30;0;60;0;0;20;false;3;;;( ( TAD0014 ) OU ( TAD0114 ) ) ;;"Considerações sobre Qualidade de Serviço e Redes Convergentes; Conceitos de fibras ópticas; Cabos ópticos; Redes de acesso; FTTX; REDES PON; Emenda óptica: Mecânica e por fusão; Como decapar um cabo de fibra óptica; Montagem do DGO/DIO; Montagem da Caixa de Emenda Óptica (CEO) e da Caixa de Terminação Óptica (CTO); DGOI, CDOI e PTO  Montagem; Ferragens para sustentação de cabos ópticos e acessórios; Lançamento dos cabos ópticos nos postes das concessionárias; Instalação do cabo Drop; Testes em link óptico; Padrão Metroethernet;
Configurando uma Rede na prática.";;"Requisitos para alta performance; Qualidade de Serviço; Redes Locais e Metropolitanas; Backbone e Redes de Acesso; Redes Ópticas; Redes MetroEhernet; Redes Ópticas Passivas. ";"Requisitos para alta performance; Qualidade de Serviço; Redes Locais e Metropolitanas; Backbone e Redes de Acesso; Redes Ópticas; Redes MetroEhernet; Redes Ópticas Passivas.";;;2019;1;Presencial;;naodefinido;naodefinido;naodefinido;naodefinido
134045128;134044403;66440;1;OBRIGATÓRIO;GRADUAÇÃO;66440;MÓDULO;IMD1004;G;PENSAMENTO COMPUTACIONAL;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;true;3;;( DIM0123 ) OU ( IMD0019 ) ;;;Introdução ao pensamento computacional: decomposição, reconhecimento de padrões, abstração, algoritmo (sequência de passos e formas de representação). Raciocínio lógico (dedutivo, indutivo e abdutivo) e lógico-matemático (problemas e jogos). Programação visual: princípios de programação, programas simples, programas intermediários, reutilização de código, compilação dos conceitos anteriores. Programação textual com linguagem procedural de alto nível: princípios de programação, programas simples, reutilização de código.;;Fornecer ao discente os elementos necessários para desenvolver o raciocínio lógico e pensamento estruturado necessários para o aprendizado da prática da programação de computadores.;Introdução ao pensamento computacional: decomposição, reconhecimento de padrões, abstração, algoritmo (sequência de passos e formas de representação). Raciocínio lógico (dedutivo, indutivo e abdutivo) e lógico-matemático (problemas e jogos). Programação visual: princípios de programação, programas simples, programas intermediários, reutilização de código, compilação dos conceitos anteriores. Programação textual com linguagem procedural de alto nível: princípios de programação, programas simples, reutilização de código.;;;2024;2;Presencial;;equivalente;equivalente;obrigatoria;obrigatoria
179822769;133797961;76135;0;OPTATIVO;GRADUAÇÃO;76135;MÓDULO;IMD1320;G;PROCESSO CRIATIVO;INSTITUTO METROPOLE DIGITAL;0;30;0;60;0;0;20;true;3;;;;;"Criatividade, mudança e inovação; características e atributos da personalidade criativa; processo criativo; influência do ambiente de trabalho na criatividade e inovação; técnicas para desenvolvimento de soluções criativas; economia criativa.Design thinking.";;a definir;"Criatividade, mudança e inovação; características e atributos da personalidade criativa; processo criativo; influência do ambiente de trabalho na criatividade e inovação; técnicas para desenvolvimento de soluções criativas; economia criativa.Design thinking.";;;2024;2;Presencial;;optativaNova;naodefinido;optativa;naodefinido
175913826;133804382;72721;0;OPTATIVO;GRADUAÇÃO;72721;MÓDULO;IMD1306;G;GESTÃO DE PROJETOS E METODOLOGIAS ÁGEIS;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;true;3;;;;;"Iniciação de projetos; planejamento de projetos (tempo e escopo); gestão de riscos em projetos; outras ferramentas de planejamento; Life cycle canvas; execução ágil de projetos; monitoramento e controle; encerramento de projetos.	";;a definir;a definir;;;2022;2;Presencial;;optativaNova;naodefinido;optativa;obrigatoria
134044619;134044403;63933;0;OPTATIVO;GRADUAÇÃO;63933;MÓDULO;IMD0708;G;PROGRAMAÇÃO EM HARDWARE DE REDES;INSTITUTO METROPOLE DIGITAL;0;60;0;60;0;0;20;true;3;;;IMD0029 E IMD0042 E IMD0043 ;;Noções de Hardware. Customização e programação do kernel. Boot loaders. Libc e outras alternativas. Sistemas de arquivos raiz. Compilação cruzada. Programação para redes no kernel (interfaces de rede, transmissão e recepção de quadros, implementação dos protocolos de rede).;;Capacitar os alunos a entender o funcionamento de um hardware de rede, possibilitando o desenvolvimento prático de interfaces de comunicação entre dispositivos em uma rede local.;Noções de Hardware de Rede. Customização e programação do kernel do SO. Boot Loaders. Libc e outras alternativas. Sistemas de arquivos raiz. Compilação cruzada. Programação para redes no kernel. Interfaces de rede. Transmissão e recepção de quadros. Implementação dos protocolos de rede.;;;2019;2;Presencial;;naodefinido;naodefinido;optativa;naodefinido
